Country,Code,Year,Mortality rate,GDP,Homicide,Health expenditure,Universal_healthcare
Sudan,SDN,2009,7.76,3064.398943,0.518921392,8.0387379,0
Sudan,SDN,2010,7.54,3089.572476,0.352542521,7.96507777,0
Sudan,SDN,2011,7.34,3379.688818,0.346055189,8.02944311,0
Sudan,SDN,2012,7.15,3785.726439,0.369812651,8.20038881,0
Sudan,SDN,2013,6.96,3947.200643,0.716422205,8.42182058,0
Sudan,SDN,2014,6.77,4124.509614,0.660216382,8.42877471,0
Suriname,SUR,1995,3.75,12668.77885,1.38109903,6.96915487,0
Suriname,SUR,1996,3.61,12614.01486,1.382399347,7.41196355,0
Suriname,SUR,1997,3.48,13158.10333,1.391877197,10.05899763,0
Suriname,SUR,1998,3.35,13294.67535,1.431064004,11.12889527,0
Suriname,SUR,1999,3.23,12952.44609,1.380277764,8.91031536,0
Suriname,SUR,2000,3.12,13068.20615,1.356451441,9.65099515,0
Suriname,SUR,2001,3.01,13456.20575,1.374323048,8.37819571,0
Suriname,SUR,2002,2.9,13670.79148,1.375324568,7.1421666,0
Suriname,SUR,2003,2.81,14361.9927,1.445493882,6.62355609,0
Suriname,SUR,2004,2.72,15401.51877,1.467592172,6.87614002,0
Suriname,SUR,2005,2.65,15908.30078,1.499738825,6.7755102,0
Suriname,SUR,2006,2.57,16635.73976,1.486101956,6.21722335,0
Suriname,SUR,2007,2.5,17284.62734,1.473466866,5.92394468,0
Suriname,SUR,2008,2.43,17793.996,1.462967038,5.92226887,0
Suriname,SUR,2009,2.37,18120.32449,1.491066314,6.13576782,0
Suriname,SUR,2010,2.31,18840.36897,1.468929112,5.80511399,0
Suriname,SUR,2011,2.25,19716.93177,1.470007381,5.93024378,0
Suriname,SUR,2012,2.19,20020.315,1.432770209,6.08716678,0
Suriname,SUR,2013,2.13,20379.87051,1.391071991,5.96477182,0
Suriname,SUR,2014,2.08,20210.99618,1.285294255,5.68746988,0
Sweden,SWE,1995,0.48,34233.70278,0.140496979,7.96455521,1
Sweden,SWE,1996,0.45,34719.11075,0.141059806,8.20030584,1
Sweden,SWE,1997,0.43,35764.68476,0.142311632,8.02636126,1
Sweden,SWE,1998,0.42,37286.09539,0.14330828,8.11535567,1
Sweden,SWE,1999,0.41,38839.42627,0.143063016,8.19761871,1
Sweden,SWE,2000,0.41,40625.36205,0.138152562,8.17961312,1
Sweden,SWE,2001,0.41,41103.72646,0.136803529,8.85949228,1
Sweden,SWE,2002,0.4,41870.25916,0.135492592,9.22815647,1
Sweden,SWE,2003,0.39,42678.28414,0.134598149,9.31003467,1
Sweden,SWE,2004,0.37,44354.39106,0.139665617,9.08797098,1
Sweden,SWE,2005,0.36,45440.29675,0.135162784,9.06150305,1
Sweden,SWE,2006,0.35,47292.31369,0.132372404,8.94799761,1
Sweden,SWE,2007,0.33,48557.38435,0.134876022,8.91722313,1
Sweden,SWE,2008,0.32,47963.49375,0.132284637,9.22835422,1
Sweden,SWE,2009,0.31,45492.76817,0.133638613,9.93895273,1
Sweden,SWE,2010,0.31,47791.37152,0.133321821,9.46876598,1
Sweden,SWE,2011,0.3,48947.43931,0.130624473,11.70251308,1
Sweden,SWE,2012,0.3,48300.8425,0.130580287,11.80240408,1
Sweden,SWE,2013,0.29,48462.16,0.132555831,11.96648921,1
Sweden,SWE,2014,0.29,49258.99616,0.133440028,11.92983965,1
Switzerland,CHE,1995,0.64,54078.95231,0.158934182,9.33430835,1
Switzerland,CHE,1996,0.61,54106.57086,0.153314608,9.71518238,1
Switzerland,CHE,1997,0.6,55201.20477,0.154489097,9.66982037,1
Switzerland,CHE,1998,0.58,56724.50517,0.147228345,9.84654167,1
Switzerland,CHE,1999,0.57,57440.05357,0.145390184,10.00292799,1
Switzerland,CHE,2000,0.56,59389.42406,0.141839722,9.90805016,1
Switzerland,CHE,2001,0.55,59944.77692,0.142874298,10.28167391,1
Switzerland,CHE,2002,0.54,59489.74806,0.138351685,10.60657136,1
Switzerland,CHE,2003,0.53,59022.35241,0.130446714,10.933913,1
Switzerland,CHE,2004,0.52,60271.93241,0.129788579,10.96120293,1
Switzerland,CHE,2005,0.51,61613.39105,0.122682726,10.86294204,1
Switzerland,CHE,2006,0.49,63686.24824,0.11363291,10.38772207,1
Switzerland,CHE,2007,0.48,65641.71061,0.108304705,10.20985654,1
Switzerland,CHE,2008,0.47,66598.85937,0.103595023,10.2889506,1
Switzerland,CHE,2009,0.46,64404.07986,0.102689208,11.00053859,1
Switzerland,CHE,2010,0.46,65819.73725,0.097153971,11.07054472,1
Switzerland,CHE,2011,0.45,66342.01082,0.095306664,11.21213823,1
Switzerland,CHE,2012,0.44,66440.28702,0.093070439,11.58918948,1
Switzerland,CHE,2013,0.44,66877.16305,0.091912459,11.70740988,1
Switzerland,CHE,2014,0.44,67682.68618,0.087725432,11.65926872,1
Tajikistan,TJK,1995,11.15,1425.83049,1.362186499,3.06601222,0
Tajikistan,TJK,1996,10.75,1170.149174,1.311625488,3.10434972,0
Tajikistan,TJK,1997,10.23,1172.374276,1.331137437,3.63343559,0
Tajikistan,TJK,1998,9.63,1216.431915,1.182798741,3.5587818,0
Tajikistan,TJK,1999,9,1242.415201,1.038330195,3.87736245,0
Tajikistan,TJK,2000,8.36,1324.90986,0.902415651,4.64098196,0
Tajikistan,TJK,2001,7.72,1428.368475,0.800640077,4.58575814,0
Tajikistan,TJK,2002,7.11,1555.95059,0.748656433,4.47985599,0
Tajikistan,TJK,2003,6.54,1696.824862,0.688863983,4.46175837,0
Tajikistan,TJK,2004,6.04,1837.65117,0.638565191,5.07023451,0
Tajikistan,TJK,2005,5.58,1924.116904,0.597130812,5.88684129,0
Tajikistan,TJK,2006,5.2,2019.169538,0.562420153,5.70209357,0
Tajikistan,TJK,2007,4.89,2133.494009,0.537452981,5.34661226,0
Tajikistan,TJK,2008,4.64,2255.022651,0.531496599,5.58479823,0
Tajikistan,TJK,2009,4.45,2293.712708,0.513910845,5.92820612,0
Tajikistan,TJK,2010,4.29,2390.022174,0.5260978,6.04279741,0
Tajikistan,TJK,2011,4.16,2510.157332,0.536411977,5.98248817,0
Tajikistan,TJK,2012,4.06,2637.654267,0.542034689,6.39187459,0
Tajikistan,TJK,2013,3.96,2767.836823,0.543800959,6.75199215,0
Tajikistan,TJK,2014,3.87,2884.200225,0.549192028,6.880884,0
Tanzania,TZA,1995,15.5,1294.011386,0.528656848,3.01301851,0
Tanzania,TZA,1996,15.18,1317.559858,0.533320518,2.77587875,0
Tanzania,TZA,1997,14.76,1331.37312,0.536786097,2.77628591,0
Tanzania,TZA,1998,14.24,1349.205954,0.545685032,2.54390649,0
Tanzania,TZA,1999,13.61,1382.106168,0.542421329,2.67091378,0
Tanzania,TZA,2000,12.88,1409.453964,0.538928702,2.64168592,0
Tanzania,TZA,2001,12.11,1456.566719,0.537008233,3.27675923,0
Tanzania,TZA,2002,11.33,1518.094426,0.542019816,3.5897047,0
Tanzania,TZA,2003,10.61,1574.777606,0.557988878,4.05540452,0
Tanzania,TZA,2004,9.96,1645.83994,0.57274549,4.09591423,0
Tanzania,TZA,2005,9.37,1719.727757,0.583839409,4.66284406,0
Tanzania,TZA,2006,8.86,1781.277619,0.604615644,6.86400679,0
Tanzania,TZA,2007,8.38,1848.985478,0.634321645,4.71826274,0
Tanzania,TZA,2008,7.97,1899.482075,0.65756055,4.21458618,0
Tanzania,TZA,2009,7.55,1943.040893,0.674710857,3.97365888,0
Tanzania,TZA,2010,7.19,2006.971326,0.690626018,5.29671631,0
Tanzania,TZA,2011,6.84,2098.276605,0.713034802,5.71831577,0
Tanzania,TZA,2012,6.53,2128.52893,0.75562287,5.72109354,0
Tanzania,TZA,2013,6.26,2205.95146,0.791378959,5.56967822,0
Tanzania,TZA,2014,5.99,2284.961757,0.818842242,5.58011591,0
Thailand,THA,1995,2.83,10017.93367,2.490191843,3.531533624,1
Thailand,THA,1996,2.69,10467.45461,2.536511483,3.840836915,1
Thailand,THA,1997,2.55,10059.37681,2.439941848,3.996596053,1
Thailand,THA,1998,2.43,9180.019523,2.520506384,3.735286215,1
Thailand,THA,1999,2.31,9489.818324,2.461290989,3.496251095,1
Thailand,THA,2000,2.2,9809.62237,2.345330189,3.395409418,1
Thailand,THA,2001,2.09,10053.8154,2.202510362,3.315539762,1
Thailand,THA,2002,1.99,10583.76186,2.087908925,3.700102171,1
Thailand,THA,2003,1.9,11260.15811,1.984934149,3.58195154,1
Thailand,THA,2004,1.81,11886.32462,1.740146714,3.514014999,1
Thailand,THA,2005,1.72,12304.40208,1.621693181,3.548528224,1
Thailand,THA,2006,1.64,12837.87792,1.521314587,3.493400777,1
Thailand,THA,2007,1.56,13460.06056,1.423359692,3.564174177,1
Thailand,THA,2008,1.49,13620.53237,1.351699807,3.923535752,1
Thailand,THA,2009,1.42,13458.52671,1.269903251,4.112478932,1
Thailand,THA,2010,1.36,14399.04451,1.22875544,3.809096371,1
Thailand,THA,2011,1.3,14450.47883,1.200170436,4.119845915,1
Thailand,THA,2012,1.24,15424.54427,1.171474393,4.169548908,1
Thailand,THA,2013,1.18,15767.36081,1.131252339,4.004047293,1
Thailand,THA,2014,1.13,15854.13186,0.997580022,4.122164481,1
Timor,TLS,2000,10.81,2328.304667,0.425748962,3.26442873,0
Timor,TLS,2001,10.25,2658.285844,0.42734154,3.74927975,0
Timor,TLS,2002,9.7,2422.411912,0.430025583,3.88859344,0
Timor,TLS,2003,9.16,2308.475006,0.438720536,2.48303393,0
Timor,TLS,2004,8.63,2258.617351,0.444962977,1.30917431,0
Timor,TLS,2005,8.13,2272.445056,0.475201351,1.04740904,0
Timor,TLS,2006,7.65,2133.45476,0.484910773,0.65286624,0
Timor,TLS,2007,7.21,2306.411014,0.49884941,0.36832022,0
Timor,TLS,2008,6.82,2521.540492,0.490884501,0.73921941,0
Timor,TLS,2009,6.48,2724.748145,0.481569644,1.01851052,0
Timor,TLS,2010,6.18,2930.054491,0.482744091,0.92235429,0
Timor,TLS,2011,5.91,3045.45796,0.48120147,0.75749142,0
Timor,TLS,2012,5.68,3172.279311,0.485069895,1.00788672,0
Timor,TLS,2013,5.45,3182.525041,0.484937878,1.28677234,0
Timor,TLS,2014,5.26,3264.56251,0.484716107,1.47530345,0
Togo,TGO,1995,13.32,1602.199988,0.563543657,3.98928561,0
Togo,TGO,1996,13.04,1694.648022,0.577813093,4.00722916,0
Togo,TGO,1997,12.75,1879.039602,0.584276942,3.87706166,0
Togo,TGO,1998,12.44,1777.764199,0.59509617,3.91614866,0
Togo,TGO,1999,12.12,1765.477938,0.594636484,4.00537259,0
Togo,TGO,2000,11.79,1700.441397,0.593064169,4.34587672,0
Togo,TGO,2001,11.45,1667.653809,0.59177111,4.28754557,0
Togo,TGO,2002,11.13,1686.668345,0.596732378,4.0672205,0
Togo,TGO,2003,10.81,1754.905804,0.597701756,4.99880284,0
Togo,TGO,2004,10.49,1694.145887,0.591928506,5.06130245,0
Togo,TGO,2005,10.19,1573.683752,0.586502948,5.17180825,0
Togo,TGO,2006,9.9,1572.99505,0.598905994,5.56021357,0
Togo,TGO,2007,9.61,1513.161163,0.602004597,5.54708083,0
Togo,TGO,2008,9.33,1532.423976,0.62226629,5.73187263,0
Togo,TGO,2009,9.06,1573.970673,0.640904493,6.63672007,0
Togo,TGO,2010,8.8,1625.545446,0.663012735,5.36773553,0
Togo,TGO,2011,8.54,1683.856263,0.689582605,5.20927104,0
Togo,TGO,2012,8.29,1746.931262,0.710426861,5.11056848,0
Togo,TGO,2013,8.05,1805.488919,0.72639412,5.11926485,0
Togo,TGO,2014,7.81,1863.281894,0.742709927,5.24687674,0
Tonga,TON,1995,1.93,4652.093036,0.928389789,4.13074967,0
Tonga,TON,1996,1.9,4721.574789,0.836007673,4.21472348,0
Tonga,TON,1997,1.88,4761.830329,0.71511155,4.47885371,0
Tonga,TON,1998,1.86,4858.046313,0.588094716,4.7273677,0
Tonga,TON,1999,1.83,5015.63144,0.48744623,5.14424756,0
Tonga,TON,2000,1.8,5034.415166,0.423302894,4.75456523,0
Tonga,TON,2001,1.77,5195.572611,0.380306916,5.65871081,0
Tonga,TON,2002,1.74,5417.693137,0.356117836,5.02974129,0
Tonga,TON,2003,1.72,5511.123926,0.33232362,5.08974932,0
Tonga,TON,2004,1.71,5344.832174,0.338221848,4.87078703,0
Tonga,TON,2005,1.7,5312.374152,0.341692399,6.52379264,0
Tonga,TON,2006,1.69,5262.444451,0.342832034,5.60594356,0
Tonga,TON,2007,1.69,5232.31671,0.344148388,5.81765428,0
Tonga,TON,2008,1.69,5438.077854,0.339586827,5.12973873,0
Tonga,TON,2009,1.69,5129.89131,0.302453126,4.66848316,0
Tonga,TON,2010,1.68,5166.932054,0.344337501,4.59400374,0
Tonga,TON,2011,1.68,5541.77196,0.342856244,4.06038924,0
Tonga,TON,2012,1.68,5632.091619,0.340821405,4.51094427,0
Tonga,TON,2013,1.68,5703.419897,0.338074986,4.98418762,0
Tonga,TON,2014,1.68,5861.464133,0.334529563,5.17677064,0
Trinidad and Tobago,TTO,1995,2.87,11898.83315,1.42912178,5.09811641,0
Trinidad and Tobago,TTO,1996,2.85,12713.82418,1.407617368,4.73247124,0
Trinidad and Tobago,TTO,1997,2.84,13645.40748,1.346699438,4.57741344,0
Trinidad and Tobago,TTO,1998,2.83,14732.27521,1.42903586,4.17963328,0
Trinidad and Tobago,TTO,1999,2.82,15886.45996,1.465875825,4.70723528,0
Trinidad and Tobago,TTO,2000,2.82,16939.52547,1.556956415,4.16756233,0
Trinidad and Tobago,TTO,2001,2.8,17583.65372,1.778885691,4.39833331,0
Trinidad and Tobago,TTO,2002,2.78,18896.25443,2.141567515,4.99769053,0
Trinidad and Tobago,TTO,2003,2.73,21518.01047,2.523010311,5.12558072,0
Trinidad and Tobago,TTO,2004,2.68,23110.7517,2.975501746,5.2241969,0
Trinidad and Tobago,TTO,2005,2.63,24424.85791,3.566700786,5.31033616,0
Trinidad and Tobago,TTO,2006,2.56,27522.37037,3.806350689,4.48975901,0
Trinidad and Tobago,TTO,2007,2.5,28700.88299,4.191903971,4.82306179,0
Trinidad and Tobago,TTO,2008,2.43,29538.91107,4.598419996,4.3981753,0
Trinidad and Tobago,TTO,2009,2.36,28103.26899,4.608694962,6.47087206,0
Trinidad and Tobago,TTO,2010,2.29,28879.28737,4.419028718,5.28531009,0
Trinidad and Tobago,TTO,2011,2.22,28621.10651,4.053302646,5.05638554,0
Trinidad and Tobago,TTO,2012,2.15,28798.497,3.753768156,5.78214255,0
Trinidad and Tobago,TTO,2013,2.08,29247.01035,3.552455943,5.98343264,0
Trinidad and Tobago,TTO,2014,2.03,28796.55907,3.328006223,5.93319696,0
Tunisia,TUN,1995,4.28,5931.455706,0.149107749,5.85903889,0
Tunisia,TUN,1996,4,6257.986611,0.148205439,5.4307356,0
Tunisia,TUN,1997,3.73,6508.733502,0.144420086,5.13826157,0
Tunisia,TUN,1998,3.46,6737.80673,0.143092748,5.39805385,0
Tunisia,TUN,1999,3.21,7068.657756,0.147006629,5.42520205,0
Tunisia,TUN,2000,2.99,7329.345126,0.151287339,5.39590538,0
Tunisia,TUN,2001,2.78,7541.120597,0.153528298,5.29072381,0
Tunisia,TUN,2002,2.61,7580.986503,0.152727148,5.31933929,0
Tunisia,TUN,2003,2.45,7878.397545,0.152943984,5.35778086,0
Tunisia,TUN,2004,2.32,8305.377995,0.151343465,5.62538521,0
Tunisia,TUN,2005,2.2,8523.088777,0.148490544,5.56702876,0
Tunisia,TUN,2006,2.1,8887.011978,0.145396972,5.64434473,0
Tunisia,TUN,2007,2.02,9388.021848,0.141584715,5.64191897,0
Tunisia,TUN,2008,1.94,9682.790372,0.137679517,5.6286516,0
Tunisia,TUN,2009,1.89,9872.010334,0.133872311,6.18404687,0
Tunisia,TUN,2010,1.84,10113.37035,0.13059087,6.54360565,0
Tunisia,TUN,2011,1.8,9820.963509,0.125103455,7.15464127,0
Tunisia,TUN,2012,1.77,10123.42966,0.121392006,7.17870481,0
Tunisia,TUN,2013,1.75,10308.3834,0.11681356,7.26466474,0
Tunisia,TUN,2014,1.73,10498.84967,0.112547178,7.00385794,0
Turkey,TUR,1995,5.46,13637.61761,0.502362746,2.5070327,0
Turkey,TUR,1996,5.12,14413.16073,0.50255478,2.90240258,0
Turkey,TUR,1997,4.78,15261.53695,0.496738595,3.13356918,0
Turkey,TUR,1998,4.46,15384.55395,0.485971147,3.59344282,0
Turkey,TUR,1999,4.16,14653.69744,0.462508156,4.76552076,0
Turkey,TUR,2000,3.86,15433.58712,0.542459464,4.94898488,0
Turkey,TUR,2001,3.59,14330.41814,0.477677529,5.16018215,0
Turkey,TUR,2002,3.33,15031.22298,0.454536564,5.35671343,0
Turkey,TUR,2003,3.08,15670.41763,0.459594097,5.33861757,0
Turkey,TUR,2004,2.86,16968.87361,0.465925519,5.37016598,0
Turkey,TUR,2005,2.65,18251.6691,0.466514498,5.44880157,0
Turkey,TUR,2006,2.45,19277.53069,0.462726352,5.81085626,0
Turkey,TUR,2007,2.27,20009.68889,0.455847254,6.03715628,0
Turkey,TUR,2008,2.11,19933.06727,0.449869415,6.07447864,0
Turkey,TUR,2009,1.96,18731.51938,0.442543727,6.07952123,0
Turkey,TUR,2010,1.82,20027.66683,0.434791403,5.61321761,0
Turkey,TUR,2011,1.7,21932.29457,0.42694592,5.28676115,0
Turkey,TUR,2012,1.58,22610.68277,0.424654014,5.2363833,0
Turkey,TUR,2013,1.48,24117.65847,0.426933967,5.384456,0
Turkey,TUR,2014,1.38,24881.72779,0.431452758,5.41495949,0
Turkmenistan,TKM,1995,8.01,3987.545637,0.831102491,3.06731472,0
Turkmenistan,TKM,1996,7.96,4175.819837,0.899560754,3.1335062,0
Turkmenistan,TKM,1997,7.83,3642.188939,0.937870028,4.96003169,0
Turkmenistan,TKM,1998,7.62,3849.210841,0.992119268,5.03036799,0
Turkmenistan,TKM,1999,7.32,4431.460059,0.95662394,3.88163143,0
Turkmenistan,TKM,2000,6.98,4622.078757,0.840482021,3.94217882,0
Turkmenistan,TKM,2001,6.6,4772.176619,0.791044026,3.87186243,0
Turkmenistan,TKM,2002,6.22,4736.780784,0.75514284,3.3377542,0
Turkmenistan,TKM,2003,5.86,4843.567087,0.71339196,3.85321101,0
Turkmenistan,TKM,2004,5.52,5034.24789,0.688972307,4.03345977,0
Turkmenistan,TKM,2005,5.21,5629.069839,0.663285792,3.51024521,0
Turkmenistan,TKM,2006,4.93,6174.738028,0.632769453,2.90279089,0
Turkmenistan,TKM,2007,4.71,6773.095694,0.630422283,2.15851852,0
Turkmenistan,TKM,2008,4.53,7665.452198,0.633270548,1.9252072,0
Turkmenistan,TKM,2009,4.38,8015.809617,0.622750782,1.88168599,0
Turkmenistan,TKM,2010,4.28,8616.889533,0.628347601,1.98723852,0
Turkmenistan,TKM,2011,4.21,9717.641886,0.637003213,1.98105412,0
Turkmenistan,TKM,2012,4.17,10604.00041,0.629350764,1.96187546,0
Turkmenistan,TKM,2013,4.16,11471.18408,0.641180409,2.12069027,0
Turkmenistan,TKM,2014,4.17,12421.36977,0.637686231,2.06738625,0
Uganda,UGA,1995,16.51,1082.927784,0.314013929,5.69237231,0
Uganda,UGA,1996,16.29,1146.373034,0.395437195,5.67241225,0
Uganda,UGA,1997,16.03,1170.19996,0.372452085,5.56349662,0
Uganda,UGA,1998,15.68,1192.608811,0.38065529,6.20038827,0
Uganda,UGA,1999,15.22,1251.514366,0.475660536,6.17789466,0
Uganda,UGA,2000,14.63,1252.752131,0.542776945,6.77320288,0
Uganda,UGA,2001,13.93,1277.773766,0.374710353,7.26084954,0
Uganda,UGA,2002,13.17,1346.392428,0.368161762,7.78265962,0
Uganda,UGA,2003,12.36,1388.672609,0.433692323,7.5364715,0
Uganda,UGA,2004,11.54,1436.709626,0.486293744,8.89591147,0
Uganda,UGA,2005,10.74,1480.052156,0.42608139,9.36187998,0
Uganda,UGA,2006,10.02,1588.775063,0.438861107,9.86250092,0
Uganda,UGA,2007,9.35,1668.988497,0.450616116,9.76286949,0
Uganda,UGA,2008,8.75,1757.971983,0.456798003,9.10394727,0
Uganda,UGA,2009,8.21,1819.001182,0.482191337,8.42938791,0
Uganda,UGA,2010,7.7,1861.282458,0.488627954,11.02478546,0
Uganda,UGA,2011,7.25,1972.310403,0.518709011,9.08972092,0
Uganda,UGA,2012,6.76,1983.880371,0.554050124,7.58352882,0
Uganda,UGA,2013,6.33,1989.647792,0.593927139,7.47352248,0
Uganda,UGA,2014,5.94,2022.29482,0.622789369,7.22213686,0
Ukraine,UKR,1995,2.02,7616.545726,1.115107759,7.00905529,1
Ukraine,UKR,1996,2.03,6915.978305,1.135988035,6.85169783,1
Ukraine,UKR,1997,2.01,6769.916115,1.118765616,6.85355266,1
Ukraine,UKR,1998,1.97,6700.900302,1.08423953,6.60425133,1
Ukraine,UKR,1999,1.91,6750.840855,1.072579395,5.89209752,1
Ukraine,UKR,2000,1.83,7221.465608,1.059028082,5.58890298,1
Ukraine,UKR,2001,1.75,7969.421028,1.017071632,5.65578135,1
Ukraine,UKR,2002,1.67,8467.795992,0.973271226,6.25127679,1
Ukraine,UKR,2003,1.59,9349.134688,0.918221339,6.93362184,1
Ukraine,UKR,2004,1.52,10561.00953,0.891538445,6.60913962,1
Ukraine,UKR,2005,1.45,10957.55828,0.842251023,6.41043647,1
Ukraine,UKR,2006,1.39,11852.65236,0.79612539,6.39231981,1
Ukraine,UKR,2007,1.34,12829.03065,0.790991178,6.35521436,1
Ukraine,UKR,2008,1.29,13195.87684,0.752376541,6.63441822,1
Ukraine,UKR,2009,1.23,11298.39096,0.651032877,7.79946242,1
Ukraine,UKR,2010,1.17,11778.3137,0.591955464,7.80753352,1
Ukraine,UKR,2011,1.12,12466.80779,0.567483403,6.98430531,1
Ukraine,UKR,2012,1.07,12527.4655,0.560253787,7.46947303,1
Ukraine,UKR,2013,1.02,12552.66976,0.576996876,7.66658213,1
Ukraine,UKR,2014,0.98,12408.9516,0.602964146,7.09573611,1
United Arab Emirates,ARE,1995,1.32,101570.9921,0.511477613,2.63613172,1
United Arab Emirates,ARE,1996,1.27,102211.6388,0.51303296,2.45902483,1
United Arab Emirates,ARE,1997,1.23,105108.9963,0.508667066,2.48706386,1
United Arab Emirates,ARE,1998,1.19,100100.4357,0.518314827,2.89439211,1
United Arab Emirates,ARE,1999,1.15,97698.53739,0.518551598,2.71378769,1
United Arab Emirates,ARE,2000,1.12,102494.7146,0.512865223,2.37999034,1
United Arab Emirates,ARE,2001,1.09,98621.53638,0.508357416,2.48427471,1
United Arab Emirates,ARE,2002,1.06,95909.14536,0.523672736,2.71758304,1
United Arab Emirates,ARE,2003,1.03,97795.0272,0.528140049,2.64640737,1
United Arab Emirates,ARE,2004,1,97757.85515,0.524000155,2.46216142,1
United Arab Emirates,ARE,2005,0.97,90894.89881,0.547255755,2.32021865,1
United Arab Emirates,ARE,2006,0.94,86425.89722,0.520257723,2.32534364,1
United Arab Emirates,ARE,2007,0.92,76620.31506,0.573476745,2.56564188,1
United Arab Emirates,ARE,2008,0.89,68798.41826,0.631573006,2.92853487,1
United Arab Emirates,ARE,2009,0.87,58374.61533,0.700245334,4.04992386,1
United Arab Emirates,ARE,2010,0.85,54921.77558,0.667309474,3.92945183,1
United Arab Emirates,ARE,2011,0.83,56123.47988,0.630638969,3.7038587,1
United Arab Emirates,ARE,2012,0.81,57390.70052,0.5991907,3.44599956,1
United Arab Emirates,ARE,2013,0.8,59921.74783,0.566018599,3.48564353,1
United Arab Emirates,ARE,2014,0.79,62378.61005,0.535905219,3.64398564,1
United Kingdom,GBR,1995,0.72,32571.46779,0.089637427,6.69419941,1
United Kingdom,GBR,1996,0.7,33298.12816,0.082273349,6.7213642,1
United Kingdom,GBR,1997,0.69,34864.89683,0.077097402,6.49146782,1
United Kingdom,GBR,1998,0.68,36052.39529,0.074836905,6.56273213,1
United Kingdom,GBR,1999,0.67,37116.43949,0.07422781,6.82592898,1
United Kingdom,GBR,2000,0.65,38280.80027,0.076531046,6.9408116,1
United Kingdom,GBR,2001,0.64,39174.89002,0.079956815,7.31085769,1
United Kingdom,GBR,2002,0.63,39859.31381,0.080939264,7.56801541,1
United Kingdom,GBR,2003,0.62,40992.07204,0.080852706,7.81211385,1
United Kingdom,GBR,2004,0.61,41691.3885,0.079908142,7.97890281,1
United Kingdom,GBR,2005,0.6,42629.94822,0.079265464,8.23536912,1
United Kingdom,GBR,2006,0.59,43457.70177,0.080181422,8.36326097,1
United Kingdom,GBR,2007,0.58,44138.5205,0.078114556,8.41613855,1
United Kingdom,GBR,2008,0.56,43670.41458,0.075962319,8.85089693,1
United Kingdom,GBR,2009,0.54,41558.30083,0.073555708,9.80995593,1
United Kingdom,GBR,2010,0.52,42089.01364,0.070348595,9.50702943,1
United Kingdom,GBR,2011,0.5,42294.12046,0.06739597,9.33870027,1
United Kingdom,GBR,2012,0.48,42601.82841,0.063261922,9.41083326,1
United Kingdom,GBR,2013,0.47,43242.56767,0.061222662,9.33908653,1
United Kingdom,GBR,2014,0.45,44154.10561,0.060042233,9.11547172,1
United States,USA,1995,0.95,42999.78871,1.034333151,13.08665381,0
United States,USA,1996,0.92,44105.82746,0.962920975,13.04409768,0
United States,USA,1997,0.89,45516.00233,0.938074728,12.96264222,0
United States,USA,1998,0.88,47004.61413,0.862202876,12.98733834,0
